Brand,Model,Fuel_Type,Year,Kilometers_Driven,Engine,Price
Hyundai,Verna,Diesel,2008,109606,1582,290000
Maruti,Swift,Diesel,2015,36000,1248,470000
Maruti,Ciaz,Petrol,2016,41810,1373,711000
Ford,Ecosport,Diesel,2014,93321,1498,625000
Maruti,Alto,Petrol,2011,81000,998,220000
Honda,Amaze,Petrol,2019,25717,1199,886000
Mahindra,XUV500,Diesel,2015,37000,2179,930000
Mahindra,TUV,Diesel,2017,56380,1493,757000
Honda,Jazz,Petrol,2017,8000,1199,790000
Maruti,Swift,Petrol,2018,14589,1298,565000
Volkswagen,Polo,Petrol,2013,65088,1198,325000
Hyundai,Creta,Diesel,2019,24864,1582,1627000
Chevrolet,Beat,Petrol,2011,64831,1199,321000
Honda,Amaze,Diesel,2013,38001,1498,390000
Mercedes-Benz,E-Class,Petrol,2008,77000,2496,650000
BMW,5,Diesel,2016,27000,2993,4800000
Audi,A3,Diesel,2016,39000,1968,1889999
Maruti,Swift,Diesel,2015,131000,1248,360000
Maruti,Swift,Diesel,2015,43000,1248,550000
Toyota,Innova,Diesel,2011,68000,2494,700000
BMW,X3,Diesel,2016,45165,1995,4175000
BMW,5,Diesel,2007,120000,1995,1050000
Mahindra,XUV500,Diesel,2014,86091,2179,1009000
Honda,City,Petrol,2009,71499,1497,300000
Force,One,Diesel,2014,50000,2200,1200000
Volkswagen,Polo,Diesel,2015,66000,1498,491000
Honda,Jazz,Petrol,2010,45000,1198,200000
Toyota,Etios,Diesel,2015,69189,1364,530000
Nissan,Terrano,Diesel,2014,40206,1461,722000
BMW,X3,Diesel,2017,36723,1995,3257000
Hyundai,i20,Petrol,2010,57500,1197,275000
Maruti,Eeco,CNG,2018,43912,1196,433000
Ford,Fiesta,Diesel,2011,52000,1399,375000
Honda,City,Petrol,2014,60952,1497,591000
Maruti,Swift,Diesel,2013,87192,1248,434999
Hyundai,Grand,Diesel,2014,58000,1120,325000
Audi,Q7,Diesel,2017,59500,2967,6800000
Volkswagen,Ameo,Petrol,2016,16650,1198,550000
Honda,City,Petrol,2018,34696,1497,1208000
Maruti,Baleno,Diesel,2018,42243,1248,748000
Hyundai,Grand,Diesel,2016,57824,1120,550000
Maruti,Swift,Diesel,2011,110000,1248,350000
Maruti,Swift,Petrol,2006,63000,1493,160000
Land,Rover,Diesel,2013,72000,2179,1550000
Toyota,Fortuner,Diesel,2013,63455,2982,1900000
Honda,Jazz,Diesel,2017,17151,1498,840000
Maruti,Vitara,Diesel,2016,31001,1248,725000
Maruti,Swift,Diesel,2014,42109,1248,425000
Skoda,Rapid,Diesel,2015,55000,1498,570000
Land,Rover,Diesel,2013,46000,2179,2600000
Maruti,Alto,Petrol,2013,30852,796,249000
Volkswagen,Polo,Petrol,2011,65000,1198,300000
Honda,City,Diesel,2015,65000,1498,595000
Maruti,Swift,Diesel,2013,72000,1248,269000
Audi,A4,Diesel,2014,29000,1968,2600000
Honda,City,Petrol,2015,32000,1497,550000
Ford,Figo,Petrol,2016,29875,1196,484999
Maruti,Vitara,Diesel,2018,32539,1248,839000
Renault,Duster,Diesel,2015,83090,1461,799000
Hyundai,i20,Diesel,2016,62679,1396,695000
Mahindra,Logan,Petrol,2010,93000,1390,150000
Honda,City,Petrol,2006,44000,1497,155000
Ford,Figo,Petrol,2010,78400,1196,275000
Renault,Duster,Petrol,2014,71300,1598,425000
Hyundai,i10,Petrol,2015,18000,1197,285000
Land,Rover,Diesel,2019,24013,1999,5614000
Audi,Q5,Petrol,2009,99100,1984,1000000
Maruti,Versa,Petrol,2003,62000,1298,125000
Maruti,Swift,Diesel,2017,14000,1248,750000
Audi,A4,Diesel,2015,44811,1968,2581000
Volkswagen,Polo,Petrol,2014,44000,1198,430000
Toyota,Fortuner,Diesel,2010,136000,2982,1100000
Toyota,Fortuner,Diesel,2010,144113,2982,1175000
Honda,Accord,Petrol,2012,94989,2354,658000
Maruti,Swift,Diesel,2012,58133,1248,480000
Skoda,Fabia,Petrol,2008,61000,1198,165000
Jeep,Compass,Diesel,2017,27000,1956,1500000
Tata,Nano,Petrol,2014,18050,624,100000
Ford,Fiesta,Petrol,2007,145277,1596,165000
Maruti,Celerio,Diesel,2015,42000,793,360000
Toyota,Fortuner,Diesel,2011,86000,2982,1150000
Maruti,Celerio,Diesel,2015,42150,793,360000
Hyundai,EON,Petrol,2015,30158,814,305000
Ford,Fiesta,Diesel,2011,47000,1498,600000
Volkswagen,Polo,Petrol,2013,39000,1198,375000
Volkswagen,Polo,Petrol,2016,32125,1199,617000
Maruti,Vitara,Diesel,2017,58829,1248,905000
Honda,Brio,Petrol,2013,67559,1198,405000
Maruti,Swift,Petrol,2013,55000,1298,425000
Maruti,Celerio,Petrol,2018,30000,998,375000
Hyundai,Creta,Petrol,2016,28000,1591,1185000
Ford,Ecosport,Diesel,2016,31826,1498,824000
Maruti,Swift,Diesel,2016,64000,1248,599000
Honda,CR-V,Petrol,2008,100009,1997,650000
Land,Rover,Diesel,2019,17201,2179,5891000
Mahindra,XUV500,Diesel,2014,74345,2179,800000
Volkswagen,Polo,Petrol,2015,58134,1198,463999
Hyundai,i10,Petrol,2010,30566,1197,332000
Hyundai,i10,Petrol,2012,55231,1197,278000
Chevrolet,Cruze,Diesel,2016,67774,1998,894999
Mercedes-Benz,E-Class,Petrol,2013,50319,1991,2195000
Hyundai,Sonata,Petrol,2013,45000,2359,790000
Mercedes-Benz,New,Petrol,2007,43627,1796,2900000
Volkswagen,Polo,Diesel,2013,45000,1199,325000
Honda,City,Petrol,2014,10500,1497,590000
Maruti,Vitara,Diesel,2017,21789,1248,988000
Hyundai,Elite,Petrol,2019,21134,1197,877999
Tata,New,Diesel,2011,90000,2179,275000
Nissan,Sunny,Diesel,2014,51553,1461,598000
BMW,3,Petrol,2011,31000,2497,3100000
Toyota,Corolla,Petrol,2011,67422,1798,355000
Hyundai,Verna,Diesel,2015,60519,1582,624000
Maruti,Swift,Diesel,2009,34000,1248,219000
Maruti,Dzire,Diesel,2013,68434,1248,550000
Maruti,Alto,Petrol,2014,17000,998,210000
Jaguar,XJ,Petrol,2011,43686,5000,5066000
Mercedes-Benz,New,Diesel,2012,22000,2143,1400000
Hyundai,Verna,Diesel,2013,79225,1582,550000
Chevrolet,Aveo,Petrol,2007,63000,1598,120000
Maruti,Swift,Petrol,2014,61922,1197,530000
Hyundai,Verna,Diesel,2015,85000,1582,630000
Mercedes-Benz,GLC,Diesel,2017,26192,2143,4047000
Toyota,Fortuner,Diesel,2013,65000,2982,1610000
Audi,Q5,Diesel,2014,44999,1968,2500000
BMW,3,Diesel,2008,81308,1995,795000
Maruti,Alto,Petrol,2016,35000,796,265000
Maruti,Alto,Petrol,2012,65349,998,281000
Audi,A4,Petrol,2012,80000,1798,1750000
Maruti,Swift,Petrol,2012,61000,1197,330000
Maruti,Wagon,Petrol,2019,31817,998,534000
Skoda,Rapid,Diesel,2016,41000,1498,850000
Honda,Jazz,Petrol,2010,82606,1198,269000
Mahindra,XUV500,Diesel,2015,52000,2179,1150000
Maruti,Ritz,Petrol,2011,50318,1197,405999
Mercedes-Benz,GLE,Diesel,2016,50000,2143,4900000
Skoda,Rapid,Diesel,2012,72000,1598,459999
Hyundai,Grand,Diesel,2015,63776,1120,396000
Hyundai,Elite,Petrol,2015,28133,1197,560000
Tata,Zest,Diesel,2017,45000,1248,375000
Hyundai,i20,Diesel,2015,55697,1396,550000
Skoda,Rapid,Diesel,2012,62000,1598,300000
Fiat,Linea,Petrol,2011,48000,1368,300000
Maruti,Swift,Petrol,2010,90246,1298,295000
Tata,Indica,Diesel,2015,80500,1396,245000
Mercedes-Benz,New,Diesel,2012,119000,2143,1399000
Mercedes-Benz,GLE,Diesel,2016,28541,2987,6075000
Hyundai,Santro,Petrol,2008,45500,1086,117000
Honda,City,Petrol,2012,41000,1497,450000
Hyundai,i20,Petrol,2010,58000,1197,250000
Toyota,Fortuner,Diesel,2015,99000,2982,2050000
Hyundai,Grand,Petrol,2014,31200,1197,390000
Volkswagen,Jetta,Diesel,2009,85000,1896,350000
Ford,EcoSport,Petrol,2016,60924,1499,830000
Hyundai,EON,Petrol,2012,45000,814,250000
Nissan,Micra,Petrol,2011,44000,1198,265000
Honda,Jazz,Petrol,2016,30534,1199,742000
Volkswagen,Polo,Petrol,2016,46399,1198,463000
Maruti,Alto,Petrol,2008,42000,796,109000
Hyundai,Verna,Diesel,2011,67000,1582,380000
Mercedes-Benz,E-Class,Diesel,2013,58000,2148,1575000
Tata,Zest,Petrol,2015,27000,1193,527000
Honda,Brio,Petrol,2012,39566,1198,275000
Honda,Jazz,Diesel,2016,14980,1498,740000
Maruti,Alto,Petrol,2017,18491,998,390000
Maruti,Zen,Petrol,2000,90000,993,70000
Hyundai,i20,Diesel,2015,118211,1396,590000
Maruti,SX4,Diesel,2016,63316,1598,958000
Mercedes-Benz,E-Class,Diesel,2014,42000,2143,2495000
Chevrolet,Enjoy,Petrol,2015,25648,1399,429000
Mercedes-Benz,E-Class,Diesel,2011,67612,2143,1150000
Mahindra,XUV500,Diesel,2016,33000,2179,965000
Hyundai,i10,Petrol,2015,20000,1197,375000
Hyundai,Getz,Petrol,2007,143000,1341,110000
Audi,Q7,Diesel,2014,118218,2967,3141000
Mahindra,Scorpio,Diesel,2012,99000,2179,600000
Honda,Jazz,Petrol,2016,22700,1199,555000
Tata,Safari,Diesel,2017,28000,2179,1091000
Mahindra,XUV500,Diesel,2014,62000,2179,725000
Volkswagen,Polo,Diesel,2012,107023,1199,390000
Maruti,Swift,Diesel,2012,71082,1248,395000
Audi,Q3,Diesel,2013,60000,1968,2200000
Maruti,Celerio,Petrol,2014,21701,998,338000
Honda,City,Petrol,2011,56000,1497,345000
Hyundai,i20,Petrol,2016,32450,1197,575000
Renault,KWID,Petrol,2016,12500,799,275000
Mercedes-Benz,CLA,Diesel,2019,20483,2143,3030000
Ford,Ecosport,Diesel,2014,45800,1498,750000
Hyundai,i20,Petrol,2015,35441,1197,687000
Toyota,Innova,Diesel,2015,86398,2494,1520000
Nissan,Sunny,Diesel,2012,150000,1461,350000
Maruti,Swift,Diesel,2014,89000,1248,585000
Maruti,A-Star,Petrol,2010,68375,998,250000
Maruti,Swift,Petrol,2013,52000,1197,395000
Mercedes-Benz,CLA,Diesel,2017,39000,2143,2700000
Maruti,Ertiga,Petrol,2014,68000,1373,675000
Maruti,Wagon,Petrol,2007,71000,998,150000
Volkswagen,Polo,Diesel,2012,72003,1199,390000
Ford,Ecosport,Diesel,2014,135670,1498,655000
Honda,City,Diesel,2017,65850,1498,944000
Toyota,Corolla,Petrol,2015,53920,1798,1077000
Mahindra,XUV500,Diesel,2014,58000,2179,750000
Maruti,Alto,Petrol,2016,4000,796,300000
BMW,5,Diesel,2010,58000,2993,1175000
Hyundai,EON,Petrol,2016,29832,814,329000
Maruti,Swift,Diesel,2016,71156,1248,650000
Maruti,Celerio,CNG,2015,64687,998,380000
Audi,A4,Diesel,2011,54000,1968,1800000
Skoda,Superb,Petrol,2009,75000,1798,495000
Tata,Zest,Petrol,2015,39208,1193,451999
Force,One,Diesel,2014,41000,2149,800000
Honda,City,Petrol,2013,38622,1497,626000
Nissan,Sunny,Petrol,2016,18000,1498,750000
Maruti,Swift,Petrol,2012,52000,1493,365000
Volkswagen,Vento,Petrol,2011,45000,1598,335000
Hyundai,Verna,Petrol,2014,48656,1591,550000
Hyundai,Verna,Diesel,2012,79000,1582,525000
Audi,A4,Diesel,2012,88000,1968,1625000
Maruti,SX4,Petrol,2009,92000,1586,270000
Ford,Endeavour,Diesel,2019,9000,2198,3290000
Maruti,Swift,Petrol,2008,50121,1197,341000
Hyundai,Grand,Diesel,2014,79000,1120,415000
Volkswagen,Polo,Diesel,2014,46000,1498,590000
Mercedes-Benz,E-Class,Petrol,2012,100000,2496,1150000
Hyundai,i20,Petrol,2015,41000,1197,475000
Maruti,Alto,Petrol,2015,25000,998,350000
Maruti,Ertiga,Diesel,2014,71899,1248,725000
Maruti,Celerio,Petrol,2016,7100,998,434999
Renault,KWID,Petrol,2018,38171,999,499000
Mahindra,Scorpio,Diesel,2013,70359,2179,765000
Toyota,Innova,Diesel,2011,200000,2494,900000
Volkswagen,Polo,Diesel,2017,26969,1199,690000
Ford,Figo,Diesel,2011,56500,1399,290000
Nissan,Terrano,Diesel,2014,40000,1461,575000
Force,One,Diesel,2014,41000,2200,800000
Renault,KWID,Petrol,2017,53105,999,441000
Skoda,Rapid,Diesel,2013,23000,1498,495000
Mahindra,XUV500,Diesel,2016,80999,2179,1440000
Ford,Figo,Diesel,2012,82000,1399,295000
Mahindra,Bolero,Diesel,2017,68557,2523,814000
Volkswagen,Vento,Diesel,2016,34000,1498,844999
Toyota,Innova,Diesel,2015,77000,2494,1250000
Mahindra,XUV500,Diesel,2012,48000,2179,650000
Ford,Ecosport,Petrol,2015,28232,1499,772000
Volkswagen,Jetta,Diesel,2011,110000,1968,800000
Tata,New,Diesel,2009,120000,2179,300000
BMW,3,Diesel,2013,49000,2993,2900000
Volkswagen,Polo,Petrol,2014,22000,1198,411000
Hyundai,i20,Petrol,2015,14925,1197,537000
Maruti,Ertiga,Diesel,2013,75000,1248,655000
Honda,City,Petrol,2015,23000,1497,700000
Honda,City,Petrol,2014,57000,1497,548000
Volkswagen,Jetta,Diesel,2013,76718,1968,651000
Honda,Amaze,Diesel,2016,138000,1498,515000
Mahindra,XUV500,Diesel,2013,140000,2179,900000
Toyota,Corolla,Petrol,2008,110000,1798,275000
Hyundai,Santro,Petrol,2005,126000,1086,120000
BMW,3,Diesel,2012,73000,1995,1250000
Ford,EcoSport,Diesel,2017,63423,1498,769000
Hyundai,i20,Petrol,2013,62132,1197,457000
Honda,City,Petrol,2013,51000,1497,450000
Maruti,Ritz,Diesel,2015,75000,1248,490000
Hyundai,i10,Petrol,2008,55410,1086,165000
Chevrolet,Sail,Petrol,2015,41000,1199,325000
Hyundai,Verna,Diesel,2012,45000,1582,625000
Hyundai,Creta,Petrol,2018,53322,1591,1213000
Chevrolet,Sail,Petrol,2013,48000,1199,325000
Audi,Q5,Diesel,2013,72000,1968,2900000
Honda,City,Petrol,2013,50266,1497,553000
Ford,EcoSport,Petrol,2017,21800,1497,875000
Audi,Q7,Diesel,2014,45000,2967,3790000
Hyundai,i10,Petrol,2010,62000,1197,240000
Hyundai,i20,Petrol,2014,41681,1197,455000
Maruti,Swift,Petrol,2011,69313,1197,265000
Tata,Indica,Diesel,2017,49000,1396,160000
BMW,5,Diesel,2012,40471,2993,2572000
Maruti,Swift,Diesel,2013,60000,1248,415000
Ford,Freestyle,Petrol,2018,1001,1194,723000
Hyundai,Verna,Petrol,2008,38000,1599,260000
BMW,3,Diesel,2008,66000,1995,725000
Toyota,Innova,Diesel,2017,33901,2494,1429000
Mercedes-Benz,New,Diesel,2011,57000,2143,1725000
Hyundai,Elantra,Diesel,2013,170000,1582,750000
Maruti,Ritz,Diesel,2014,60000,1248,434999
Maruti,Vitara,Diesel,2016,85000,1248,890000
Hyundai,Xcent,Petrol,2016,146000,1197,350000
Honda,City,Diesel,2014,56002,1498,610000
Renault,KWID,Petrol,2016,8554,799,320000
Toyota,Etios,Diesel,2014,62322,1364,490000
Maruti,Alto,Petrol,2015,37929,998,369000
Tata,Tiago,Petrol,2016,5400,1199,398000
Hyundai,i20,Diesel,2013,60000,1396,295000
Audi,A4,Diesel,2014,55730,1968,1521000
Maruti,Swift,Diesel,2015,62000,1248,630000
Volkswagen,Ameo,Petrol,2017,14576,1198,669000
Honda,BRV,Petrol,2017,17000,1497,950000
Hyundai,i20,Petrol,2009,28000,1197,265000
Hyundai,Santa,Diesel,2012,58200,2199,750000
Honda,City,Petrol,2002,53000,1493,185000
Maruti,Celerio,Petrol,2018,12278,998,563000
Hyundai,Creta,Petrol,2018,17665,1591,1178000
Tata,Indica,Diesel,2004,200000,1396,85000
Volkswagen,Vento,Petrol,2011,55893,1598,335000
Maruti,Celerio,Petrol,2015,60586,998,411000
Mercedes-Benz,CLA,Diesel,2015,13500,2143,2551000
Maruti,Alto,Petrol,2017,30000,796,310000
Ford,Endeavour,Diesel,2018,12000,3198,3350000
Tata,Zest,Petrol,2017,65000,1193,480000
Volkswagen,Vento,Petrol,2014,38000,1598,349000
Maruti,Ertiga,Petrol,2012,25000,1373,515000
Mercedes-Benz,M-Class,Diesel,2011,100000,2987,1441000
Volkswagen,Polo,Petrol,2014,13710,1199,475000
Toyota,Fortuner,Diesel,2015,100000,2982,1900000
Maruti,Celerio,Petrol,2017,17000,998,490000
BMW,3,Diesel,2008,89000,1995,630000
Honda,City,Petrol,2006,100173,1497,240000
Mitsubishi,Cedia,Petrol,2009,97000,1999,300000
Renault,Pulse,Petrol,2016,40190,1198,425000
Volkswagen,Polo,Diesel,2016,29647,1498,630000
Maruti,Baleno,Petrol,2018,43639,998,815000
Hyundai,i10,Petrol,2012,37333,1197,322000
Hyundai,i20,Petrol,2018,48407,1197,765000
BMW,Z4,Petrol,2011,25000,2979,3000000
Hyundai,i10,Petrol,2010,72400,1197,229999
Mini,Cooper,Petrol,2012,18000,1598,2200000
Honda,Brio,Petrol,2012,65167,1198,328000
Maruti,Ciaz,Petrol,2016,25418,1373,709000
Maruti,Swift,Diesel,2013,38995,1248,646000
Volkswagen,Polo,Diesel,2012,60000,1199,400000
BMW,X1,Diesel,2011,72000,1995,1100000
Audi,Q7,Diesel,2016,31075,2967,4979000
Ford,Figo,Diesel,2015,4311,1498,480000
BMW,3,Diesel,2017,21000,1995,3500000
Mercedes-Benz,M-Class,Diesel,2011,54000,2987,2199000
Maruti,Wagon,Petrol,2007,50000,1061,110000
Maruti,Baleno,Petrol,2018,13000,1197,660000
Maruti,Dzire,Petrol,2013,74000,1197,450000
Chevrolet,Aveo,Petrol,2009,75000,1150,100000
Volkswagen,Polo,Diesel,2017,25000,1498,690000
Land,Rover,Diesel,2012,139000,2179,1675000
Audi,Q5,Diesel,2015,52000,1968,2549000
Audi,A6,Diesel,2015,20000,1968,3550000
Hyundai,Grand,Diesel,2018,32663,1186,628000
Mahindra,Scorpio,Diesel,2012,76777,2179,488000
Tata,Bolt,Diesel,2016,100303,1248,370000
Hyundai,EON,Petrol,2015,43993,814,345000
Mahindra,Scorpio,Diesel,2016,72118,2179,1023000
Honda,Accord,Petrol,2010,83000,2354,650000
Volkswagen,Polo,Petrol,2016,7523,1199,615000
Maruti,Eeco,Petrol,2014,34670,1196,290000
Hyundai,Grand,Diesel,2016,30000,1120,550000
Ford,Endeavour,Diesel,2017,17000,3198,3100000
Hyundai,Grand,Diesel,2015,59261,1186,425000
Maruti,Swift,Diesel,2016,65210,1248,548000
Hyundai,i20,Petrol,2016,19000,1197,725000
Maruti,Swift,Petrol,2012,50000,1298,300000
BMW,3,Diesel,2015,47000,1995,2950000
Honda,City,Petrol,2007,75000,1497,149000
Hyundai,i10,Petrol,2013,54534,1197,365000
Ford,Ecosport,Diesel,2018,13000,1498,1090000
Maruti,Celerio,Petrol,2015,48808,998,430000
Maruti,Ertiga,Diesel,2012,63001,1248,611000
Toyota,Innova,Diesel,2015,64771,2494,1550000
Honda,City,Petrol,2016,34634,1497,690000
Maruti,Swift,Petrol,2012,69242,1197,469000
Maruti,Ritz,Petrol,2011,33292,1197,319000
Hyundai,i20,Petrol,2012,55000,1396,375000
Hyundai,i20,Petrol,2019,1000,1197,860000
Honda,City,Petrol,2011,80000,1497,385000
Porsche,Cayenne,Diesel,2016,65003,4134,6783000
Honda,Amaze,Petrol,2019,16573,1198,931000
Honda,Civic,Petrol,2008,152633,1799,300000
Hyundai,i20,Petrol,2015,53000,1197,550000
Hyundai,Creta,Diesel,2017,50129,1582,1330000
Audi,Q3,Diesel,2013,63716,1968,2300000
Maruti,Alto,Petrol,2018,11000,796,335000
BMW,X1,Diesel,2012,115000,1995,1000000
Hyundai,i10,Petrol,2013,63265,1197,295000
Volkswagen,Ameo,Diesel,2016,20000,1498,675000
Volkswagen,Polo,Petrol,2010,79000,1198,244000
Maruti,Ciaz,Petrol,2015,41000,1373,585000
Volkswagen,Polo,Petrol,2015,26323,1197,740000
Hyundai,Xcent,Diesel,2016,76000,1120,380000
Honda,Civic,Petrol,2008,69972,1799,380000
Honda,City,Petrol,2008,69000,1497,270000
Mahindra,Bolero,Diesel,2016,65000,2523,721000
Honda,City,Petrol,2016,29512,1497,790000
Hyundai,Xcent,Diesel,2017,51000,1186,420000
Renault,Duster,Diesel,2014,58003,1461,575000
Maruti,A-Star,Petrol,2013,56500,998,345000
Audi,A4,Diesel,2014,29063,1968,2575000
Mahindra,XUV500,Diesel,2018,46811,2179,1659000
Renault,Pulse,Petrol,2014,31897,1198,469000
BMW,3,Diesel,2009,52100,1995,750000
Toyota,Innova,Diesel,2016,73000,2393,1650000
Honda,City,Petrol,2009,31423,1497,199000
Maruti,Swift,Diesel,2014,75180,1248,525000
Renault,Duster,Diesel,2013,75000,1461,540000
Volkswagen,Polo,Petrol,2014,15000,1198,390000
Hyundai,i20,Petrol,2015,12000,1197,580000
BMW,5,Diesel,2014,32000,1995,3050000
Maruti,Swift,Diesel,2017,44504,1248,560000
Mercedes-Benz,M-Class,Diesel,2012,66000,2987,2300000
Maruti,Swift,Diesel,2015,39437,1248,515000
Hyundai,Verna,Diesel,2017,36931,1582,948000
Tata,Nano,Petrol,2016,17800,624,238000
Maruti,Swift,Petrol,2009,71346,1298,380000
Hyundai,i20,Petrol,2015,45000,1197,550000
Hyundai,i20,Petrol,2010,85155,1197,355000
Maruti,Ciaz,Petrol,2015,48823,1373,635000
Land,Rover,Diesel,2015,37000,2179,3600000
Tata,Indigo,Diesel,2005,92000,1405,110000
Tata,Zest,Petrol,2014,36000,1193,370000
Mahindra,XUV500,Diesel,2016,24569,1997,1350000
Honda,Accord,Petrol,2008,95000,2354,285000
Tata,Nano,Petrol,2015,25811,624,213000
Hyundai,Elantra,Diesel,2015,65000,1582,775000
Tata,Indica,Diesel,2017,100400,1396,285000
Honda,Amaze,Diesel,2014,76414,1498,495000
Mahindra,XUV500,Diesel,2012,82103,2179,620000
BMW,X3,Diesel,2013,98000,1995,1750000
Hyundai,Grand,Petrol,2010,45252,1197,225000
Maruti,Baleno,Petrol,2017,10300,1197,675000
Hyundai,Verna,Diesel,2016,42024,1582,973000
Maruti,Ertiga,Diesel,2018,51236,1248,849000
Mini,Cooper,Petrol,2013,52000,1598,2500000
Maruti,Ritz,Diesel,2015,42894,1248,559000
Skoda,Laura,Diesel,2011,68000,1896,480000
Ford,Ecosport,Diesel,2014,69000,1498,545000
Hyundai,i20,Petrol,2017,10000,1197,650000
Honda,Brio,Petrol,2015,16000,1198,434999
Honda,Amaze,Diesel,2013,46992,1498,375000
BMW,5,Diesel,2010,170000,1995,1200000
Audi,Q7,Diesel,2014,58000,2967,3200000
Hyundai,Grand,Diesel,2015,50000,1120,400000
Nissan,Micra,Diesel,2011,39010,1461,260000
Hyundai,Grand,Petrol,2016,26946,1197,445000
Hyundai,EON,Petrol,2015,28700,814,260000
Mercedes-Benz,New,Petrol,2011,60000,1796,1600000
Land,Rover,Diesel,2014,38999,2179,3250000
Mahindra,Ssangyong,Diesel,2016,39000,2696,1385000
Maruti,Ciaz,Petrol,2018,7784,1373,876000
Mercedes-Benz,R-Class,Petrol,2014,45710,3498,2368000
Maruti,Dzire,Petrol,2017,42000,1197,550000
Land,Rover,Diesel,2013,75995,4367,6581000
Renault,Duster,Diesel,2013,57000,1461,499000
Hyundai,Verna,Diesel,2013,85350,1582,570000
Toyota,Corolla,Petrol,2016,82725,1798,1199000
BMW,3,Diesel,2016,19000,1995,2999000
Ford,EcoSport,Petrol,2018,13900,1499,950000
Maruti,Swift,Diesel,2014,108000,1248,550000
Hyundai,Santa,Diesel,2016,36000,2199,2300000
Tata,Indica,Diesel,2013,62188,1396,295000
Hyundai,Grand,Diesel,2015,58397,1120,490000
Hyundai,Santro,Petrol,2006,85000,1086,130000
Maruti,Wagon,Petrol,2016,30000,998,425000
Mahindra,XUV500,Diesel,2018,29907,2179,1636000
Audi,A4,Diesel,2009,46000,1968,994999
Volkswagen,Vento,Diesel,2012,65000,1598,550000
Maruti,Vitara,Diesel,2016,22000,1248,825000
Maruti,Zen,Petrol,2002,99024,993,95000
Hyundai,i10,Petrol,2016,34952,1086,401000
Honda,WR-V,Petrol,2019,13913,1199,819999
Honda,City,Diesel,2014,71000,1498,620000
Toyota,Fortuner,Diesel,2012,97000,2982,1675000
Mahindra,XUV500,Diesel,2017,21000,2179,1650000
Ford,Endeavour,Diesel,2007,116000,2499,375000
Ford,Figo,Diesel,2012,110438,1399,350000
Honda,Jazz,Petrol,2017,66507,1199,543000
Ford,Endeavour,Diesel,2017,54650,3198,3035000
Nissan,Sunny,Petrol,2014,32000,1498,799000
Skoda,Octavia,Diesel,2011,75378,1896,359000
Chevrolet,Beat,Diesel,2012,82697,936,190000
Toyota,Camry,Petrol,2009,135000,2362,470000
Renault,Duster,Diesel,2012,149000,1461,725000
Mercedes-Benz,GLA,Diesel,2016,26212,2143,2446000
Tata,Zest,Petrol,2014,23500,1193,390000
Hyundai,i20,Petrol,2013,56127,1197,515000
Maruti,Wagon,Petrol,2015,26000,1197,365000
Hyundai,Xcent,Diesel,2016,26000,1186,500000
Honda,City,Petrol,2009,42000,1497,229999
Hyundai,Accent,Petrol,2001,130000,1495,75000
Hyundai,Verna,Petrol,2009,137148,1599,185000
Ford,Figo,Petrol,2010,114703,1196,180000
Honda,Amaze,Diesel,2014,97439,1498,441000
Maruti,Wagon,Petrol,2006,40000,998,200000
Maruti,Swift,Diesel,2014,81609,1248,555000
Mercedes-Benz,E-Class,Diesel,2014,28000,2987,3175000
Audi,A6,Diesel,2015,37500,1968,3200000
Mercedes-Benz,S,Diesel,2010,37000,2987,2100000
Maruti,Swift,Diesel,2010,83000,1248,275000
Toyota,Corolla,Petrol,2005,79012,1794,264000
Mahindra,Scorpio,Diesel,2018,27395,2179,1419000
Maruti,Wagon,Petrol,2017,35362,998,385000
Toyota,Fortuner,Diesel,2014,117000,2982,1550000
Maruti,Zen,Petrol,2010,23000,1061,190000
Tata,Nano,Petrol,2014,59508,624,126000
Hyundai,i20,Petrol,2009,69000,1197,240000
BMW,3,Diesel,2010,58000,1995,1150000
Mahindra,XUV500,Diesel,2014,88511,2179,825000
Volkswagen,Vento,Petrol,2011,66000,1598,275000
Skoda,Fabia,Petrol,2009,65000,1198,140000
Tata,Nano,Petrol,2015,30676,624,290000
Ford,Figo,Diesel,2011,76000,1399,240000
Volkswagen,Vento,Petrol,2013,23627,1598,475000
Land,Rover,Diesel,2018,52827,2179,4476000
Honda,City,Diesel,2015,64465,1498,622000
Renault,KWID,Petrol,2018,14000,999,450000
Hyundai,Grand,Petrol,2015,26000,1197,425000
Chevrolet,Cruze,Diesel,2011,78203,1991,550000
Hyundai,i20,Diesel,2017,27000,1396,695000
Maruti,Alto,Petrol,2018,31919,998,455999
Hyundai,Creta,Diesel,2016,47392,1582,1382000
Honda,Amaze,Petrol,2016,17362,1198,565000
Hyundai,i20,Diesel,2016,49716,1396,620000
Maruti,Celerio,Petrol,2014,48000,998,325000
Audi,A4,Diesel,2009,46000,1968,850000
Hyundai,Verna,Diesel,2016,79000,1396,725000
Renault,Fluence,Diesel,2013,57000,1461,461000
